product_id,product_title,rating,summary,review,combined_text,review_length,category
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Brilliant,(1) Worth of the money 💰(2) Nice design & comfort 👂(3) Good battery backup🔋(4) Nice sound quality and Bass also 🎶,(1) Worth of the money 💰(2) Nice design & comfort 👂(3) Good battery backup🔋(4) Nice sound quality and Bass also 🎶 Brilliant,21,BoAt
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Terrific,"Excellent quality sound in my budget, build quality is amazing and has a perfect length wire and fits well into ears, light weight and loud sound, battery lasts a day with music and calls","Excellent quality sound in my budget, build quality is amazing and has a perfect length wire and fits well into ears, light weight and loud sound, battery lasts a day with music and calls Terrific",34,U&I
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Terrific purchase,This is one of the most favourite bluetooth earphone for me i used regular 2 days and its baatery backup is fanatastics and its balck clour is looks lovely for my neck anf gets it at affordable price and also charge in 1 hour full charge once agin i like so much this earphone,This is one of the most favourite bluetooth earphone for me i used regular 2 days and its baatery backup is fanatastics and its balck clour is looks lovely for my neck anf gets it at affordable price and also charge in 1 hour full charge once agin i like so much this earphone Terrific purchase,54,U&I
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Just wow!,"This product is fabulous in this price range ..... In 2k I have 18hours playback. Earlier I thought that this product should give atleast 12 hours backup, but on other hand terrific battery life. If you are searching for wireless earphone then go for it. Just not because I'm saying, it just worth it.","This product is fabulous in this price range ..... In 2k I have 18hours playback. Earlier I thought that this product should give atleast 12 hours backup, but on other hand terrific battery life. If you are searching for wireless earphone then go for it. Just not because I'm saying, it just worth it. Just wow!",54,OnePlus
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Terrific purchase,Nice bass. Nice sound. Nice clarity. You will not find anything better in this range.,Nice bass. Nice sound. Nice clarity. You will not find anything better in this range. Terrific purchase,15,U&I
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,3.0,Does the job,Don't expect bass... decent audio quality not so great ... Good for calls and mic works well ..fits perfectly in ear but continues usuage will get pain in ears as the size is little bigOverall value for money product,Don't expect bass... decent audio quality not so great ... Good for calls and mic works well ..fits perfectly in ear but continues usuage will get pain in ears as the size is little bigOverall value for money product Does the job,39,BoAt
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4.0,Worth the money,Good product.,Good product. Worth the money,2,realme
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Awesome,"This review is after 1 month of use .Pro:- 1.Battery backup is genuinely too good, runs almost 1.5 -2 days on a single charge.. and 8hrs on continuous playback.2. Charge very fast,,, 40% just in 15-20 minutes3. Sound is crisp,clear and decent, not too loud.  4. Build quality is awsome nd stylish as well.5.connectivity is super fast nd good with phones.6. Last but not the least,,, its really comfort able nd i didn't feel any discomfort or pain even after continous use of 5 hrs which i ...","This review is after 1 month of use .Pro:- 1.Battery backup is genuinely too good, runs almost 1.5 -2 days on a single charge.. and 8hrs on continuous playback.2. Charge very fast,,, 40% just in 15-20 minutes3. Sound is crisp,clear and decent, not too loud.  4. Build quality is awsome nd stylish as well.5.connectivity is super fast nd good with phones.6. Last but not the least,,, its really comfort able nd i didn't feel any discomfort or pain even after continous use of 5 hrs which i ... Awesome",88,BoAt
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Simply awesome,Very very good product value for money Bass good volume good Best battery,Very very good product value for money Bass good volume good Best battery Simply awesome,13,U&I
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Excellent,Nice & I love this product sounds quality is superb and nice design,Nice & I love this product sounds quality is superb and nice design Excellent,13,U&I
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Worth every penny,LONG BUT WORTH READING.Honest review after one week. Just go for it. Dont get affected by negative reviews. Totally worth every penny and far ahead of its competition. The battery backup is splendid. Sound quality is very good nothing to complain here. Comfortable in the ears. Connectivity perfect. I haven't experienced any lag with normal media usage. I am a student and watch video lectures at sometimes 2x speed and never once I faced voice lag while changing video speed. Just go for it. Ju...,LONG BUT WORTH READING.Honest review after one week. Just go for it. Dont get affected by negative reviews. Totally worth every penny and far ahead of its competition. The battery backup is splendid. Sound quality is very good nothing to complain here. Comfortable in the ears. Connectivity perfect. I haven't experienced any lag with normal media usage. I am a student and watch video lectures at sometimes 2x speed and never once I faced voice lag while changing video speed. Just go for it. Ju... Worth every penny,85,OnePlus
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5.0,Terrific,"I just loved it .....nalla niz product.pwoli sadhanam at a relatively affordable price, niz one it's good and worth for money","I just loved it .....nalla niz product.pwoli sadhanam at a relatively affordable price, niz one it's good and worth for money Terrific",21,BoAt
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Simply awesome,This product is good for daily use. The sound quality is much better that I was expected. Overall neckband is worth of money. So you can buy it for daily use,This product is good for daily use. The sound quality is much better that I was expected. Overall neckband is worth of money. So you can buy it for daily use Simply awesome,31,U&I
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Fabulous!,I will tell you some hidden features that you might have not heard and will summarize my review as follows first:👉Sound quality is 4/5👉Build and quality 5/5👉Features 5/5👉Looks 5/5👉 Battery 6/5 yes its 6/5👌👉Overall price to product 5/5👈👌If your Budget allows you can buy them they are really greatNOW SOME HIDDEN Features not actually hidden but yah that many you have not heardRead the full para for correct infoThe major con you hear is that it doesn't have ⚡off button ⚡But...,I will tell you some hidden features that you might have not heard and will summarize my review as follows first:👉Sound quality is 4/5👉Build and quality 5/5👉Features 5/5👉Looks 5/5👉 Battery 6/5 yes its 6/5👌👉Overall price to product 5/5👈👌If your Budget allows you can buy them they are really greatNOW SOME HIDDEN Features not actually hidden but yah that many you have not heardRead the full para for correct infoThe major con you hear is that it doesn't have ⚡off button ⚡But... Fabulous!,81,realme
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,4.0,Good quality product,Sound quality is acceptable with price range.bass quality is super . Design and build quality is good but personally i Don't like tha wair .all thing is good is this price segment but i have some issue with this mic and the bottoms .,Sound quality is acceptable with price range.bass quality is super . Design and build quality is good but personally i Don't like tha wair .all thing is good is this price segment but i have some issue with this mic and the bottoms . Good quality product,44,realme
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,4.0,Nice product,"Thanks to flipkart fot super fast delivery in our rural area.Got it within 3 days.Super earphones using it for online pg classes,comes with handy backup hrs.5/5 for sound quality4/5 for bass(not as high,for competitor like sony310,or realme wireless)5/5 for build qualityWill rewrite a review after a month use","Thanks to flipkart fot super fast delivery in our rural area.Got it within 3 days.Super earphones using it for online pg classes,comes with handy backup hrs.5/5 for sound quality4/5 for bass(not as high,for competitor like sony310,or realme wireless)5/5 for build qualityWill rewrite a review after a month use Nice product",48,OnePlus
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5.0,Great product,"it's a decent product from boat, decent bass treble is good .if you want to buy a earphone that explodes with bass don't go for this one, but if you want clear punch and drums sound..than you should definitely buy this as its bass doesn't blend with treble and ruin the quality...overall nice product if you'll consider the price also","it's a decent product from boat, decent bass treble is good .if you want to buy a earphone that explodes with bass don't go for this one, but if you want clear punch and drums sound..than you should definitely buy this as its bass doesn't blend with treble and ruin the quality...overall nice product if you'll consider the price also Great product",60,BoAt
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4.0,Good quality product,It's a very good product... I'm so happy with this Bcz it's bass quality & sounds is too good & battery backup also superb,It's a very good product... I'm so happy with this Bcz it's bass quality & sounds is too good & battery backup also superb Good quality product,24,BoAt
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4.0,Good quality product,"First of all, size of the product is very small and handy, it can easily fit in your pocket. Battery backup is good as of now.Call quality is average, not expecting more...Sound quality is good for bass lovers, but not crispy. I'm using sony Headset (wired) while compared it's average.Usb type c is missing but not a issue.Interfaces - touch controls are average. Overall your budget is 1500 to 2000 consider to buy.","First of all, size of the product is very small and handy, it can easily fit in your pocket. Battery backup is good as of now.Call quality is average, not expecting more...Sound quality is good for bass lovers, but not crispy. I'm using sony Headset (wired) while compared it's average.Usb type c is missing but not a issue.Interfaces - touch controls are average. Overall your budget is 1500 to 2000 consider to buy. Good quality product",73,realme
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Worth every penny,"This is my genuine review after the use of 7 days ki The perfect wireless headphone in this range infact more than perfect .There are no cons in this earphoneSome highlighted pros due to which , daily & daily u will fall in love with it & always think urSELF Fortunate  are:A+ battery lifeA+Sound qualityMagnetic function is super 😘","This is my genuine review after the use of 7 days ki The perfect wireless headphone in this range infact more than perfect .There are no cons in this earphoneSome highlighted pros due to which , daily & daily u will fall in love with it & always think urSELF Fortunate  are:A+ battery lifeA+Sound qualityMagnetic function is super 😘 Worth every penny",59,realme
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4.0,Wonderful,Thank you flipkart for the fastest delivery got this airdopes delivered within 24 hrs ....  I have been fan of boat from past 3 years and I have been using boat rockerz bluetooth earphones and then I ordered this one amazing one in this price point ...Waiting for the another sale so that I can order one more ....Thumbs Up👍Must buy product ❤️,Thank you flipkart for the fastest delivery got this airdopes delivered within 24 hrs ....  I have been fan of boat from past 3 years and I have been using boat rockerz bluetooth earphones and then I ordered this one amazing one in this price point ...Waiting for the another sale so that I can order one more ....Thumbs Up👍Must buy product ❤️ Wonderful,63,BoAt
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Terrific purchase,It is the best in ear earphone in its price.nice built and noise isolation is good. You can feel every beats of bass.HD crystal clear sound. But the voice clarity could had been improved with the dual drivers. But still the best earphone in this budget. The build quality is also good and it doesn't feel cheap budget earphone.One more thing.... The cable organizer helps a lot while keeping the earphone safe and organized while travelling and keeping in jeans pocket.Hope realme buds 3 will co...,It is the best in ear earphone in its price.nice built and noise isolation is good. You can feel every beats of bass.HD crystal clear sound. But the voice clarity could had been improved with the dual drivers. But still the best earphone in this budget. The build quality is also good and it doesn't feel cheap budget earphone.One more thing.... The cable organizer helps a lot while keeping the earphone safe and organized while travelling and keeping in jeans pocket.Hope realme buds 3 will co... Terrific purchase,86,realme
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4.0,Really Nice,Bought these headphones 3 weeks backPros:1. excellent build quality2. Great bass and sound3. light weight and handy4. gives me 10hrs of battery back up5. really good quick chargeCons:1. Missing quick switch button,Bought these headphones 3 weeks backPros:1. excellent build quality2. Great bass and sound3. light weight and handy4. gives me 10hrs of battery back up5. really good quick chargeCons:1. Missing quick switch button Really Nice,32,OnePlus
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5.0,Fabulous!,Awesome product in such a low price...didn't expected..I never loved any earphone than samsung in ear headphones even akg headphones couldn't beat that and this realme bud is exactly like samsung in ear...loved it must buy,Awesome product in such a low price...didn't expected..I never loved any earphone than samsung in ear headphones even akg headphones couldn't beat that and this realme bud is exactly like samsung in ear...loved it must buy Fabulous!,36,realme
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3.0,Fair,"I bought this blootooth 1+one last Dec 2020 . Sound quality is good, Battery backups is very nice. But I have facing connectivity issue. It will be take 1 minutes . Overall product ok.  But I'm not satisfied with connectivity.","I bought this blootooth 1+one last Dec 2020 . Sound quality is good, Battery backups is very nice. But I have facing connectivity issue. It will be take 1 minutes . Overall product ok.  But I'm not satisfied with connectivity. Fair",40,OnePlus
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Worth every penny,Boat headset is very clear voice and bass is v good and plus point is fast charging 20 mint to 4 hrs batery backup... One of the best bluetooth headset....osmmm products,Boat headset is very clear voice and bass is v good and plus point is fast charging 20 mint to 4 hrs batery backup... One of the best bluetooth headset....osmmm products Worth every penny,31,BoAt
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Classy product,Ordered 2 for my sis and my self. Good built quality. Bass Triple are well balanced. Producing wow sound effects with Power amp music player app. Comfortable fit. thanks for extra ear bud. Well and premium packing. On time delivery. Another gadget in my laptop.,Ordered 2 for my sis and my self. Good built quality. Bass Triple are well balanced. Producing wow sound effects with Power amp music player app. Comfortable fit. thanks for extra ear bud. Well and premium packing. On time delivery. Another gadget in my laptop. Classy product,45,realme
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Brilliant,Nice colour nd too cute sound quality is good hope it works well,Nice colour nd too cute sound quality is good hope it works well Brilliant,13,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4.0,Pretty good,Clarity os good but the bass is low and the treble is high. Wired is comparatively good as per it is not the braided cable.,Clarity os good but the bass is low and the treble is high. Wired is comparatively good as per it is not the braided cable. Pretty good,25,BoAt
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1.0,Not recommended at all,"As they rightly say about Chinese Products: Chala Toh Chand Tak; Nahi Toh Raat Tak.Review after a month of using this product:Sound Quality Is good, above average I would call it.Easy to pair and connect.Like the fit, fits perfect in your ears.Issues: 1. If you are watching a video, after a while, you would notice that the video is not in sync with the sound. Theres a constant disconnect which cause the video to relay first and then u hear the audio.2. The right earbud has stopped wo...","As they rightly say about Chinese Products: Chala Toh Chand Tak; Nahi Toh Raat Tak.Review after a month of using this product:Sound Quality Is good, above average I would call it.Easy to pair and connect.Like the fit, fits perfect in your ears.Issues: 1. If you are watching a video, after a while, you would notice that the video is not in sync with the sound. Theres a constant disconnect which cause the video to relay first and then u hear the audio.2. The right earbud has stopped wo... Not recommended at all",88,realme
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Brilliant,very nice product and best sound quality very fast delivery because i ordered yesterday and delivery in next day afternoon nice design good bass quality nice packaging clear voice quality better than boat 255f rockers,very nice product and best sound quality very fast delivery because i ordered yesterday and delivery in next day afternoon nice design good bass quality nice packaging clear voice quality better than boat 255f rockers Brilliant,35,realme
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,3.0,Fair,"Everything is just fine, but in sound, music and bass I would say that the boult probass curve band sounds much better crisp and clear that this. And the price for that is lower than this.","Everything is just fine, but in sound, music and bass I would say that the boult probass curve band sounds much better crisp and clear that this. And the price for that is lower than this. Fair",36,realme
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,3.0,Decent product,I have used this with a non OnePlus device so take that into consideration when reading this. Just want to mention that if you are not an audiophile you will never notice the difference between AAC and aptx. These earphones only support AAC and SBC.Cons:The bass is very much lacking. The treble at higher volumes sometimes (although rarely) starts tearing up. If you are interested in movies with a lot of explosions and bullets flying around it won't be a very immersive experience. Pros:S...,I have used this with a non OnePlus device so take that into consideration when reading this. Just want to mention that if you are not an audiophile you will never notice the difference between AAC and aptx. These earphones only support AAC and SBC.Cons:The bass is very much lacking. The treble at higher volumes sometimes (although rarely) starts tearing up. If you are interested in movies with a lot of explosions and bullets flying around it won't be a very immersive experience. Pros:S... Decent product,84,OnePlus
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5.0,Worth every penny,nice product with beautiful design and fast delivery.... once again thank you flipkart,nice product with beautiful design and fast delivery.... once again thank you flipkart Worth every penny,13,BoAt
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4.0,Value-for-money,Quality is good as er price,Quality is good as er price Value-for-money,6,U&I
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Best in the market!,If you are a bass lover then blindly go for it . And I think 8 hours of backup is enough and 4 hours charge in 20 mins .what else we want . Superb,If you are a bass lover then blindly go for it . And I think 8 hours of backup is enough and 4 hours charge in 20 mins .what else we want . Superb Best in the market!,34,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4.0,Nice product,For whom i bought it she got surprised & also satisfied with this product & ofcourse i had a great faith on Boat headphones. I'm using since 2017.♥️♥️,For whom i bought it she got surprised & also satisfied with this product & ofcourse i had a great faith on Boat headphones. I'm using since 2017.♥️♥️ Nice product,28,BoAt
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Mind-blowing purchase,"This earphone is just awsome yaar , everything is just so perfect yaar just go for it blindly ,i tell you u cant find a best product at this price its awsome👌👌👌👌","This earphone is just awsome yaar , everything is just so perfect yaar just go for it blindly ,i tell you u cant find a best product at this price its awsome👌👌👌👌 Mind-blowing purchase",32,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,3.0,Fair,It's a really perfect earphone. I love it . Sound quality and base is too good in this cost.,It's a really perfect earphone. I love it . Sound quality and base is too good in this cost. Fair,19,BoAt
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Must buy!,Its wonderful product in budget price..,Its wonderful product in budget price.. Must buy!,6,U&I
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Terrific,"Amazing product   Sound quality was awesome, it has deep bass which I really wanted, I am really satisfied and battery backup was also nice and it also had fast charging facilities","Amazing product   Sound quality was awesome, it has deep bass which I really wanted, I am really satisfied and battery backup was also nice and it also had fast charging facilities Terrific",31,BoAt
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Brilliant,"Got this free with Realme X2pro, but this product is good enough in its place.1. Sound quality is good2. The rubber material is so soft n comfortable to put it on.3. I love the feature in it, that you don't need to waste your time switching it On or Off. Just detach from magnetic bond and it will b switched On n put it back to magnetic bond n it will switched off.(the best feature I have ever got to use)The only problem is there is no cap at the charging point as it is open always. Weari...","Got this free with Realme X2pro, but this product is good enough in its place.1. Sound quality is good2. The rubber material is so soft n comfortable to put it on.3. I love the feature in it, that you don't need to waste your time switching it On or Off. Just detach from magnetic bond and it will b switched On n put it back to magnetic bond n it will switched off.(the best feature I have ever got to use)The only problem is there is no cap at the charging point as it is open always. Weari... Brilliant",98,realme
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Terrific,"Looking nice product...I got just 1day delivery..11th I ordered...12th I received...in this price range this product is no1..I got blue...i gift to dear one.. must buy.. don't go other products on this price range is this best....next level headset...no other gives this much battery life 20hrs...mind blowing OnePlus bullet z.. presently I'm using realme wireless buds, both are best in this segment but OnePlus is more battery life n extra multiple device connectivity button n latest design...","Looking nice product...I got just 1day delivery..11th I ordered...12th I received...in this price range this product is no1..I got blue...i gift to dear one.. must buy.. don't go other products on this price range is this best....next level headset...no other gives this much battery life 20hrs...mind blowing OnePlus bullet z.. presently I'm using realme wireless buds, both are best in this segment but OnePlus is more battery life n extra multiple device connectivity button n latest design... Terrific",77,OnePlus
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Awesome,"Nice product with good quality sound, bass, most important it is Indian Product, Bass-5/5Sound-5/5Quality-5/5Really awesome product good investment on good product.","Nice product with good quality sound, bass, most important it is Indian Product, Bass-5/5Sound-5/5Quality-5/5Really awesome product good investment on good product. Awesome",21,U&I
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Mind-blowing purchase,"reviewing after using for one week. - great battery back-up charged it only 2 times on whole day usage- nice built and best part is it automatically starts when u insert your headphone in ur ears.,- nice bass","reviewing after using for one week. - great battery back-up charged it only 2 times on whole day usage- nice built and best part is it automatically starts when u insert your headphone in ur ears.,- nice bass Mind-blowing purchase",38,realme
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Just wow!,Mind blowing parches. Very nice headset in low budget. Go for it. I think this is the best in this price range. I ordered on 22 August and got it on 23 August. Very fast delivery. Thanks flipkart.,Mind blowing parches. Very nice headset in low budget. Go for it. I think this is the best in this price range. I ordered on 22 August and got it on 23 August. Very fast delivery. Thanks flipkart. Just wow!,38,BoAt
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,1.0,Hated it!,"I have been using this product from couple months. This headset will absolutely not work for calls. The reason is, the build of Wireless Z will not get mic near our mouth. However, it works if you have absolute patience to hold the mic in front of your mouth for hours you talk or be in meetings. This headset is only nice for listening songs compromising on Bass ! Only good thing I found is battery backup... You keep charge, go drink tea and come back. It will do for the whole day. ...","I have been using this product from couple months. This headset will absolutely not work for calls. The reason is, the build of Wireless Z will not get mic near our mouth. However, it works if you have absolute patience to hold the mic in front of your mouth for hours you talk or be in meetings. This headset is only nice for listening songs compromising on Bass ! Only good thing I found is battery backup... You keep charge, go drink tea and come back. It will do for the whole day. ... Hated it!",94,OnePlus
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,1.0,Worst experience ever!,"Not at all for bass lover. The music just seems to be soft nor is it loud, there's no loudness at all. According to the price it should've been a bit more worth it building up the bass & for bass lovers there's no bass at all. Giving an honest review from the day of purchase & delivered.","Not at all for bass lover. The music just seems to be soft nor is it loud, there's no loudness at all. According to the price it should've been a bit more worth it building up the bass & for bass lovers there's no bass at all. Giving an honest review from the day of purchase & delivered. Worst experience ever!",58,BoAt
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Classy product,"outstanding product  best sound, good Bass, clear sound"" good job ""REALME ...👌👌👌","outstanding product  best sound, good Bass, clear sound"" good job ""REALME ...👌👌👌 Classy product",12,realme
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4.0,Delightful,"After using Portronics Harmonics 208 and many research I found a good wireless headset( Realme Buds ).One of my friends using boat225, all god but disappointed with voice clarity and built quality.RealmeProsMagnetic standby, awesome feature saves battery.Google assistant.Sound & Built quality is good.Soft buttons.Fits good and perfect in shape.Voice cancellation while speaking is excellent.Wire size is good not too long, not too short.ConsWhile not speaking other person can hea...","After using Portronics Harmonics 208 and many research I found a good wireless headset( Realme Buds ).One of my friends using boat225, all god but disappointed with voice clarity and built quality.RealmeProsMagnetic standby, awesome feature saves battery.Google assistant.Sound & Built quality is good.Soft buttons.Fits good and perfect in shape.Voice cancellation while speaking is excellent.Wire size is good not too long, not too short.ConsWhile not speaking other person can hea... Delightful",69,realme
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Brilliant,"Realme rma155 vs boat 225 vs senhieser 180I have used all of them for 2 year boat , 6month senhiser , currently using realme since 2 week.Sound qualityRealme 9/10Boat 8/10Senhieser 10/10Volume Realme  10/10(11.2 mm drivers)BOat 9/10Senhieser 7/10BassRealme 9/10BoAt 10/10Senhiser 7/10Build quality Realme 9/10Boat 10/10Senhieser 5/10If you are only bass lover and don't care about lyrics then go for boat If you are only true music lover each and every notes matters for y...","Realme rma155 vs boat 225 vs senhieser 180I have used all of them for 2 year boat , 6month senhiser , currently using realme since 2 week.Sound qualityRealme 9/10Boat 8/10Senhieser 10/10Volume Realme  10/10(11.2 mm drivers)BOat 9/10Senhieser 7/10BassRealme 9/10BoAt 10/10Senhiser 7/10Build quality Realme 9/10Boat 10/10Senhieser 5/10If you are only bass lover and don't care about lyrics then go for boat If you are only true music lover each and every notes matters for y... Brilliant",73,realme
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Classy product,I heared in you tube review that bass is low.But trust me amazing bass amazing sound.The call quality is astoundingly great.,I heared in you tube review that bass is low.But trust me amazing bass amazing sound.The call quality is astoundingly great. Classy product,21,OnePlus
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Super!,"Great product Very much useful for us. It has all the best... Like sound quality, battery back up, buid quality, fitting in the 👂.. I recommend it for buy everyperson who's like wireless headphones...","Great product Very much useful for us. It has all the best... Like sound quality, battery back up, buid quality, fitting in the 👂.. I recommend it for buy everyperson who's like wireless headphones... Super!",34,OnePlus
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5.0,Terrific,"First of thnq too flipkart for Quick & fast service & it's sound quality is good , design awesome , & this price segment that earphone is pretty nice worth of money","First of thnq too flipkart for Quick & fast service & it's sound quality is good , design awesome , & this price segment that earphone is pretty nice worth of money Terrific",32,BoAt
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Awesome,Got the device in 2 days.Fast delivery by flipkart.Sound quality is the best at this price range.Even better than realme buds air and other like mivi.Best package at 1299.Must buy,Got the device in 2 days.Fast delivery by flipkart.Sound quality is the best at this price range.Even better than realme buds air and other like mivi.Best package at 1299.Must buy Awesome,30,BoAt
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5.0,Great product,Unbelievable sound quality!!! Nothing is as good as this Realme Buds Q. Awesome Product!!!!,Unbelievable sound quality!!! Nothing is as good as this Realme Buds Q. Awesome Product!!!! Great product,14,realme
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Great product,"I using these Headset for last 2 days. The experience with my Boat Airpods 131 Bluetooth Headset is nice. But the price (Rs-1,299)of the product  is very costly. We can expect many things for these price from other brand. When we come with brand we want to sacrifice the price.Probs:1) Very good design and build for these prize2) Bluetooth connectivity is Awesome3) Type - C Port for charging the headset is good.4) 1 year warranty5) Battery backup is upto the markCons:1) Bass of the ear...","I using these Headset for last 2 days. The experience with my Boat Airpods 131 Bluetooth Headset is nice. But the price (Rs-1,299)of the product  is very costly. We can expect many things for these price from other brand. When we come with brand we want to sacrifice the price.Probs:1) Very good design and build for these prize2) Bluetooth connectivity is Awesome3) Type - C Port for charging the headset is good.4) 1 year warranty5) Battery backup is upto the markCons:1) Bass of the ear... Great product",85,BoAt
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Best in the market!,"I am using this headphones from last 6 month , sound quality superb , bass is less in comparison of my brother's boat basshead 225 , but bass is good , built quality very good , magnit is a pros , valuable price , wire quality osm , and this is one of the  best headphones that I uses . 2nd is boat 225 ☺️☺️ must buy","I am using this headphones from last 6 month , sound quality superb , bass is less in comparison of my brother's boat basshead 225 , but bass is good , built quality very good , magnit is a pros , valuable price , wire quality osm , and this is one of the  best headphones that I uses . 2nd is boat 225 ☺️☺️ must buy Best in the market!",67,realme
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1.0,Not recommended at all,"One bud stopped working just after 10 days, now flipkart is not returning or exchanging the product, do not buy this product","One bud stopped working just after 10 days, now flipkart is not returning or exchanging the product, do not buy this product Not recommended at all",22,realme
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Wonderful,Very good quality bluetooth neckband. The battery backup is amazing and it has good sound and bass qaulity. It is a worth buying product. It holds value for  money. Very much satisfied.,Very good quality bluetooth neckband. The battery backup is amazing and it has good sound and bass qaulity. It is a worth buying product. It holds value for  money. Very much satisfied. Wonderful,32,U&I
